,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,갈때마다 옷 보는 재미가 있는 홍대&연남 【오늘뭐입니?】,https://www.youtube.com/watch?v=z6DKf9bJHDQ,12201,2023-09-19,0:08:27,
1,포인트 아이템 컬렉터가 소개하는 이번시즌 포인트템 대량리뷰🗂️,https://www.youtube.com/watch?v=Of96CM0IiQE,11938,2023-09-16,0:11:38,
2,가을 코디 30만 원 저녁 내기! 투표좀..,https://www.youtube.com/watch?v=Lg8q6URz-mU,16334,2023-09-15,0:15:28,
3,vlog - 9월은 너무 바빠서 잠 잘 시간도 없어🥱,https://www.youtube.com/watch?v=ywTHEcf6yzM,10897,2023-09-14,0:11:15,
4,폼 미친 브랜드와 포인트에 미친 남자의 가을하울🛍️,https://www.youtube.com/watch?v=l1iK8BFP5Uk,20042,2023-09-11,0:10:08,
5,스트릿&힙 느낌 제대로 줄 수 있는 핫한 옷들 가져옴🔥,https://www.youtube.com/watch?v=VqKGINYaxn8,12819,2023-09-08,0:08:43,
6,"감탄만 나오는 폼 미친 브랜드 신상대량리뷰 - 렉토, 앤더슨벨, 유스",https://www.youtube.com/watch?v=LkwBKa3wBFI,23268,2023-09-03,0:13:42,
7,이번가을 꼭! 입어봐야할 '맨투맨&후드' 스타일별 대량리뷰🔥,https://www.youtube.com/watch?v=3YLUmhFXXdw,20931,2023-08-31,0:08:00,
8,올드머니만 트렌드가 아니야.. 이번가을 이런 스타일이 뜹니다,https://www.youtube.com/watch?v=Wa4UyiJ1_PE,25657,2023-08-29,0:07:35,
9,성수의 센스쟁이들은 '이게' 다르네요  【오늘뭐입니?】,https://www.youtube.com/watch?v=QhLf0iRqOKo,19631,2023-08-24,0:09:01,
10,한번 사서 평생입는 유행 없는 기본템 총정리🗂️ (광고X),https://www.youtube.com/watch?v=tk4Wzs8WiV4,240313,2023-08-21,0:16:27,
11,이번시즌 자라에서 꼭 사야할 옷들 다 입어봄,https://www.youtube.com/watch?v=CbWIPGTbaos,15095,2023-08-18,0:09:55,
12,서울에서 최고의 여름휴가를 보낼 수 있는곳은?,https://www.youtube.com/watch?v=ZBjMfgcV2kc,15044,2023-08-18,0:11:28,
13,제가 참고하는 인스타 인플루언서들을 소개합니다,https://www.youtube.com/watch?v=QpK7FywbvkQ,19761,2023-07-30,0:10:38,
14,"딱 한달만 해보세요, 인생이 바뀌는 모닝루틴 공개합니다",https://www.youtube.com/watch?v=ElgopnFrcjM,17798,2023-07-24,0:11:24,
15,이번달도 쇼핑 진짜 많이 했네요;,https://www.youtube.com/watch?v=QSsGxmAgxAA,14121,2023-07-23,0:10:29,
16,"30만원 이하, 내가 매일 신는 신발 대량리뷰",https://www.youtube.com/watch?v=7ki0cTt4kLA,24633,2023-07-13,0:08:51,
17,데님으로  여름에 멋 내는법,https://www.youtube.com/watch?v=9X-YHjYhYGs,13828,2023-07-04,0:09:23,
18,올여름 트렌디한 사람들은 다 있다는 필수 아이템 알려드립니다,https://www.youtube.com/watch?v=EnYp2Rbb-ds,20308,2023-06-18,0:07:57,
19,자라에서 꼭 사야하는 이번 여름 필수템 【SPA 하울】,https://www.youtube.com/watch?v=-I1aXhtjhDU,16294,2023-06-13,0:10:31,
20,내취향 다 때려박은 12평 복층 셀프인테리어🏠 l  집.zip ep.1,https://www.youtube.com/watch?v=NFtPfXETSZI,38119,2023-05-29,0:21:23,
21,여자친구 공개합니다,https://www.youtube.com/watch?v=hm2LNXNz7uw,50123,2023-05-20,0:10:09,
22,여름 대비 쇼핑리스트 대량 리뷰 - SPA 많음,https://www.youtube.com/watch?v=nrzHZDv0VLQ,17331,2023-05-18,0:10:04,
23,저는 요즘 이러고 살아요😁 l 봄코디를 곁들인 일상 모음,https://www.youtube.com/watch?v=n-K3dMVl7Dc,19038,2023-04-15,0:11:57,
24,일본 패피들은 어떤 옷을 입고 다니나 【오늘 뭐입니?】,https://www.youtube.com/watch?v=6lYAMymQ4WY,20581,2023-04-13,0:10:07,
25,5천만원 착장을 입고 온 금수저 연대생 메종철 본업 공개,https://www.youtube.com/watch?v=5dxR__ILIGQ,55616,2023-04-08,0:14:00,
26,남자 머리의 모든 것,https://www.youtube.com/watch?v=6TQgAXrGIFY,27590,2023-04-03,0:10:25,
27,심심한 코디에 포인트를 더해줄 포인트 팬츠 모음,https://www.youtube.com/watch?v=jfKQ7T7IfEg,14578,2023-03-30,0:08:32,
28,요즘 제일 핫한 100만원~600만원 전기자전거 싹 다 타봤습니다,https://www.youtube.com/watch?v=bgFrtqX7qX8,266024,2023-03-27,0:14:10,
29,잘 나가는 브랜드들의 특징,https://www.youtube.com/watch?v=TeANlUXbEAc,16407,2023-03-18,0:08:14,
30,전국 패션대전 【오늘 뭐입니?】,https://www.youtube.com/watch?v=RGBE9XMk8QY,23221,2023-03-09,0:13:56,
31,예쁜 옷을 보면 기분이 좋아지는 사람,https://www.youtube.com/watch?v=xAN3rd9uKMo,20086,2023-03-05,0:09:54,
32,바지는 이렇게 입는겁니다,https://www.youtube.com/watch?v=6Z2aF--C1GA,21649,2023-03-03,0:08:40,
33,진짜 멋쟁이들은 자켓을 어떻게 입나 (자켓코디모음),https://www.youtube.com/watch?v=O9BMsFzffG4,23176,2023-02-27,0:07:40,
34,가구에 관심 있으신 분이라면 꼭 가봐야 할 3곳  추천합니다,https://www.youtube.com/watch?v=qkNESsBoszs,17513,2023-02-23,0:13:48,
35,잘할 수 있을까?,https://www.youtube.com/watch?v=HOaTreQL4_w,25968,2023-02-18,0:10:09,
36,파리에서 제일 유행하는 스타일로 잘라주세요,https://www.youtube.com/watch?v=PnX0gl7Z9rM,17825,2023-02-14,0:08:07,
37,"파리 쇼핑의 모든것 I 파리 패피들에게 직접 물어본 파리 쇼핑 플레이스 - 명품거리, 백화점, 편집샵, 빈티지샵까자",https://www.youtube.com/watch?v=gCmN-VULTt4,34352,2023-02-10,0:14:53,
38,파리에서 본 한국 패션의 현실  [파리 패션위크],https://www.youtube.com/watch?v=mWeT4K7UuMo,25179,2023-02-02,0:11:05,
39,한끼에 이렇게 비싼 음식점은 대체 뭐가 다를까?,https://www.youtube.com/watch?v=Pwl8SUvx3G4,19187,2023-01-27,0:13:05,
40,"이번겨울에 내가 구매한, 여러가지 포인트 아이템들",https://www.youtube.com/watch?v=aOk0GCSZvj4,30548,2023-01-19,0:09:24,
41,1박에 100만원짜리 한강 코너뷰 혼캉스,https://www.youtube.com/watch?v=Iv2eDDpKVE8,16966,2023-01-05,0:10:35,
42,요즘 이런 모자가 엄청 많이 보이더라고,https://www.youtube.com/watch?v=AohSwZTyfho,30873,2022-12-15,0:08:01,
43,당신의 명품이 명품같지 않은 이유,https://www.youtube.com/watch?v=Yh2_3_4XdOo,27877,2022-12-13,0:06:34,
44,진짜 예쁜데 저평가된 신발 공개합니다,https://www.youtube.com/watch?v=biMsPyogM3w,24919,2022-12-10,0:06:27,
45,"요즘 SPA 브랜드 콜라보 수준 (유니클로X마르니, 자라X아더에러)",https://www.youtube.com/watch?v=JDfQW8W3LQM,17421,2022-12-09,0:07:03,
46,최근한달 일상 브이로그 vlog,https://www.youtube.com/watch?v=QeSXXZGy8Tg,12966,2022-12-08,0:09:05,
47,패튜버 연말룩 폼 미쳤다,https://www.youtube.com/watch?v=BKtUC_zXREU,19375,2022-11-30,0:09:58,
48,일주일간 소소하게 찍어본 출근룩 모음,https://www.youtube.com/watch?v=X3UmNBHeB60,18995,2022-11-29,0:09:01,
49,"한창 세일시즌인 요즘, 편집몰들 다 뒤져가며 괜찮은거 가져옴",https://www.youtube.com/watch?v=wYpbscAnHEo,16401,2022-11-26,0:11:54,
50,성수에서 만난 요즘 패피들의 가을 패션 둘러보기 【오늘 뭐입니?】,https://www.youtube.com/watch?v=dSq5uRRsi30,16750,2022-11-23,0:12:20,
51,포인트 없이 못사는 남자의 포인트 아이템 대량하울,https://www.youtube.com/watch?v=GGQzwWxybYk,20323,2022-11-22,0:13:18,
52,남들 다 입는 뻔한패딩 재미 없잖아? - 9만원~100만원까지,https://www.youtube.com/watch?v=zcugy5tdnYg,35639,2022-11-19,0:10:08,
53,이번시즌 COS 코스 쇼핑 리스트 - 가을~겨울 패션 룩북,https://www.youtube.com/watch?v=wKH_OUb-Sz4,20229,2022-11-18,0:12:10,
54,미친가격의 이번시즌 블프 주인공을 소개합니다,https://www.youtube.com/watch?v=C7kmWjNX_BM,21357,2022-11-16,0:08:16,
55,드디어 열린 무신사 블프 액기스🛍,https://www.youtube.com/watch?v=2Y5cEU_hdho,15864,2022-11-15,0:13:34,
56,가을 끝자락에 찍어본 출근룩,https://www.youtube.com/watch?v=yYKWmRCQUeY,12849,2022-11-14,0:08:21,
57,SPA 가성비 아우터 코디 찢었습니다 (꿀잼보장),https://www.youtube.com/watch?v=63yM1gg5GMQ,25777,2022-11-10,0:15:25,
58,요즘 한국 가을 패션 코디들,https://www.youtube.com/watch?v=0UiupNyQgWM,12021,2022-11-09,0:07:09,
59,22fw 이번시즌 역대급 코트들,https://www.youtube.com/watch?v=8dCQS68DMsY,45865,2022-11-04,0:11:16,
60,"10월 일상 모음🗂   예비군, 렉토, 코스, 앤더슨벨x아식스, 카카오라이브",https://www.youtube.com/watch?v=knLlnU8b-hA,19936,2022-11-03,0:11:58,
61,스타일별로 다양하게 준비해본 가을코디 모음 - 스타일 체인지,https://www.youtube.com/watch?v=IH2V5tufgXI,25715,2022-10-29,0:17:00,
62,우리 모두 좋아하는 브랜드,https://www.youtube.com/watch?v=A4XHCYkf3Yw,23256,2022-10-27,0:10:26,
63,3천만원짜리 착장을 하고 온 금수저 연대생 메종철  【오늘 뭐입니?】,https://www.youtube.com/watch?v=9vKxtveXOhQ,92789,2022-10-26,0:15:11,
64,사람들이 요즘 이런걸 많이 사는구나?  제 생각은요..,https://www.youtube.com/watch?v=zOvDYMW8ioo,39491,2022-10-24,0:09:40,
65,이번 가을 겨울 꼭 필요한 신발 대량 리뷰,https://www.youtube.com/watch?v=OfCeBesdrS8,27046,2022-10-23,0:12:07,
66,연남 길거리에서 만난 패피들의 데일리룩은?  【오늘 뭐입니?】,https://www.youtube.com/watch?v=glG5KqtZ2ck,27910,2022-10-22,0:12:37,
67,"가을이라고 칙칙하게 입지 말고, 이렇게 입어보면 어때?",https://www.youtube.com/watch?v=zEAdIz9asHw,17319,2022-10-18,0:08:57,
68,"바쁘다바빠 일상 모음 - (코스&비이커 행사, 송지오&에프터프레이 패션쇼)",https://www.youtube.com/watch?v=o2gXTzFgnKY,11845,2022-10-16,0:08:02,
69,패션쇼에서 만난 모델들과 최실장님까지! 【오늘 뭐입니?】,https://www.youtube.com/watch?v=CwEAz3hIAPw,14000,2022-10-15,0:13:43,
70,"내가 이번시즌 구매한 것들과, 정말 예쁜 선물 대량 리뷰",https://www.youtube.com/watch?v=8zpO51xxIk4,25152,2022-10-14,0:12:28,
71,가을 아우터 맛집을 하나 꼽자면 바로 여기!,https://www.youtube.com/watch?v=ST95u0lX-p0,29758,2022-10-13,0:07:41,
72,시간 날때마다 짬짬히 찍어본 출근룩&데일리룩 모음,https://www.youtube.com/watch?v=87aG3jW_luA,15142,2022-10-10,0:06:27,
73,패션 인플루언서들은 어떤 옷들을 입고 다니나 【오늘 뭐입니?】,https://www.youtube.com/watch?v=CSsoqVZ0jlg,17008,2022-10-08,0:13:09,
74,코디에 포인트를 주는 포인트 팬츠 모음,https://www.youtube.com/watch?v=0RS92pZ7iV8,13771,2022-10-06,0:06:12,
75,다들 왤케 힙하게 입고 다녀? (월간 카페탐방),https://www.youtube.com/watch?v=B-m5cQpxDTk,13766,2022-10-04,0:07:34,
76,종로에서 만난 멋쟁이들 【오늘 뭐입니?】,https://www.youtube.com/watch?v=hXVNNJsNFe4,19345,2022-10-03,0:13:36,
77,"요즘 정말 바빴는데요, 9월 일상 모음 보고 가실래요?",https://www.youtube.com/watch?v=3hxrLfjnMos,13742,2022-09-30,0:11:28,
78,거를 타선이 없는 내 취향 가득 담긴 포인트 아이템들!,https://www.youtube.com/watch?v=qNFS-iJNIew,17206,2022-09-28,0:08:17,
79,와..3천만원짜리 착장은 처음 보네요 【오늘 뭐입니?】,https://www.youtube.com/watch?v=LD16ccCFgfs,20397,2022-09-27,0:13:57,
80,이번시즌 제일 예쁜 니트들 싹다 가져왔습니다,https://www.youtube.com/watch?v=iWzTYYYiaiY,17638,2022-09-26,0:07:45,
