,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,이게 다해서 2만원이라구요 ?🔥다이소 X 투쿨포스쿨 TAG 미친갓성비템 메이크업! 3000원~5000원 전제품꼼꼼리뷰 ✊🏻,https://www.youtube.com/watch?v=_0geQHuDRNY,16784,2023-09-22,0:21:36,
1,"나만알기 아까운 바로효과보장 SOS응급진정템 5가지 추천✅아픈여드름,모낭염/생리여드름/좁쌀/2시간만에 진정시키기! +율둥이벤트",https://www.youtube.com/watch?v=WTBJFYt9i_M,12954,2023-09-18,0:18:03,
2,🛍️연남동편집샵+지그재그에서 산 옷 같이 언박싱해요 ! (glowny셋업+yuse고윤정볼레로+나시광인의 나시하울+히프나틱 등등..),https://www.youtube.com/watch?v=7tvO-rfH7Sk,19824,2023-09-12,0:20:37,
3,✨미친안광렌즈추천! 고윤정눈동자 100%재현렌즈!? + 어울리는 아이메이크업 3가지 / 구독자이벤트까지 !!!,https://www.youtube.com/watch?v=ybk2t4bRf0M,17474,2023-09-08,0:14:27,
4,고앵이상 메이크업😼 하면서 하는 QnA 겟레디 (돌아온똥차썰..?+결혼안하는거에요..!?+경락요즘도다님!? 등등..),https://www.youtube.com/watch?v=LKwIaQM49Hw,26305,2023-09-05,0:19:58,
5,"시술X여드름피부도 할 수 있는 피부끌올기능성 제품추천! 결,모공,💩낯빛고민잡는 효자템 best 6가지 추천",https://www.youtube.com/watch?v=germSVuwKH0,12159,2023-09-02,0:21:14,
6,🔥엄선해온 삶의질 상승템!!! 이젠 이거없으면 못살아요 (진지) / 어디서든가능한 발각질제거기/여름정착NO끈적바디로션/안구건조증에직빵!/요즘 뷰티기기는 이거/매일얼굴에붙이는 이것,https://www.youtube.com/watch?v=ftC8T1h3nKE,17101,2023-09-01,0:15:35,
7,야금야금 예뻐지는 뷰티영양제 추천! 🌸정착콜라겐!!!! 간증후기폭발& 운동식단없이 살빠진썰?!+후기모음,https://www.youtube.com/watch?v=bPkrJAdqYcM,10861,2023-08-28,0:17:05,
8,[VLOG] 저 머리 또 잘랐어요 🙋🏻‍♀️ 긴머리▶️중단발▶️단발 .. 복구클리닉+토닝까지 하고옴,https://www.youtube.com/watch?v=UZ4weEe_lLw,27736,2023-08-26,0:07:49,
9,연한 화장인데 더 예뻐보이는 이유? 화잘알 치트키 대모음. 뮤트톤 투명메이크업 (feat. 구독자 이벤트),https://www.youtube.com/watch?v=KV6G-HZnrVo,24059,2023-08-21,0:18:03,
10,안보면 손해🙋🏻‍♀️현실적으로 예뻐지는 꿀템+활용 꿀팁 7가지 (블랙헤드/각질제거후OO하기/셀룰라이트박살/뷰티기기+OO/목주름부시기/피부끌올…),https://www.youtube.com/watch?v=sXvzgf4Fbag,53354,2023-08-17,0:25:15,
11,"NO광고) 살까말까템 팩폭 겟레디 💗🛍️ 역대급 희재쿠션? + 데이지크 코랄컬렉션 (팔레트,글리터,립 신상 전색상) 꼼꼼리뷰",https://www.youtube.com/watch?v=yasHJMEsoeY,25333,2023-08-13,0:23:53,
12,빠르게 예뻐지는법: 붙임머리 ✅  붙•머 초고수의 붙임머리샵/셀프컷팅/판고데기물결펌/샴푸/길들이는법 꿀팁 모음zip @add._.b,https://www.youtube.com/watch?v=zsh19Ir28PU,14967,2023-08-10,0:17:08,
13,"20대부터 꼭 해야하는 뷰티습관 7가지 ✍🏻팩폭주의 | 노안되는지름길,피부과시술,화장품구매꿀팁,잔주름예방,등등 필수시청🔥",https://www.youtube.com/watch?v=ZuzrAQf7qnc,147674,2023-08-08,0:20:06,
14,"✍🏻피부 좋아지는 나이트루틴! 요즘 쓰는 샴푸,세안제,앰플,마스크팩 루틴 꼼꼼하게 다 털어왔어요",https://www.youtube.com/watch?v=hCno4gY_JE8,37509,2023-08-03,0:19:50,
15,"20대에 안하면 후회하는것들 ! ✍🏻성격바꾸는법+마인드셋팅?,인간관계,하면 반이상가는 외모관리,내세상 넓히는법",https://www.youtube.com/watch?v=EEvs2w-EmV4,25687,2023-08-01,0:21:03,
16,아무거나 안쓰는 사람의🛍️돈키호테 쇼핑 추천템! (신박한 생활용품/엉덩이비누/미친아이라이너/갓성비대박앰플•스펀지/의약품/미친핀셋 등등),https://www.youtube.com/watch?v=Mzx6ZrxioI0,30185,2023-07-26,0:19:56,
17,"연예인 피부표현 가능 ✅ 베이스 잘 밀리고 떡지는 사람? 철벽방어 보장! 기초부터 베이스 치트키,꿀템까지 모조리 털어왔다 !",https://www.youtube.com/watch?v=7RITKvx4pEw,21260,2023-07-21,0:17:27,
18,우울할때 보세요 ^^ 1박2일 뒤지버져 브이로그 [유리숍과공주들..🖤],https://www.youtube.com/watch?v=Eli-W1HD8ZM,16681,2023-07-18,0:12:41,
19,피부결까지잡는 화제의 그 미백앰플🔥+남자친구 미친후기/같이쓰면 100배좋은 성분조합까지 ! 최대66%할인 앵콜마켓,https://www.youtube.com/watch?v=BS-d3GoPAms,30275,2023-07-15,0:17:51,
20,"사진무조건 잘나오는 셀카메이크업 🖤 공주화장품발색/미.친.쿠션/블러셔꿀팁/최애틴트,하이라이터",https://www.youtube.com/watch?v=_9nC_XT4dug,18155,2023-07-14,0:19:19,
21,"[메이크업 꼼수]요즘 예뻐보이는 이목구비 만드는법✅사방트임 긴눈,동글동글 높은코, 통통한 입술 연출법 (코쉐딩법,쉬운 뒷트임,눈썹길이잡기••)",https://www.youtube.com/watch?v=yP2-YTPGy2Y,20342,2023-07-08,0:17:10,
22,30대 진입 필수시청 ❤️‍🔥 피부환골탈태 기능성 기초 추천템 모음집 [트러블 걱정 NO! 루틴부터 주의점까지 꽈악],https://www.youtube.com/watch?v=rP3NdOdtKU8,58763,2023-07-05,0:21:03,
23,"풀뱅,말린장미 🥀grwm / 요즘보는 드라마추천~근황얘기들",https://www.youtube.com/watch?v=IdVpMRY_KFY,17045,2023-06-30,0:17:00,
24,"아무거나 안쓰는사람의 내돈내산 삶의질상승 추천템✍🏻[마그밀대체 변비약,젊음의묘약차?,입냄새꽉잡기,효과보장 간영양제,초대박병원재생크림,등드름필수시청,코덕필수구매템]",https://www.youtube.com/watch?v=uwUeKTJzrRk,103247,2023-06-18,0:16:33,
25,"요즘 핫한올영템으로 해본 🧀치즈음영메이크업 (istj로 바뀐 나..mbti빙고 + 레오제이쿠션,릴바레 치즈팔레트, 콜라겐패드, 인생롬앤립,무지개맨션)",https://www.youtube.com/watch?v=E1oVCxp8YOk,18884,2023-06-17,0:16:11,
26,파데유목민 주목✅ “하나부터 열까지 내 스타일대로 골라서 만드는데 어떻게 안 좋아요..?” | 파운데이션 정착템 | 기획전 소개,https://www.youtube.com/watch?v=3kM_TIiQqwc,10634,2023-06-13,0:12:17,
27,"🔥남친과 취중연애상담 2탄 | 다른여자 쳐다보는 남친, 결혼결심한 결정적이유 ,밀당 잘하는법, 30대남자꼬시는법?, 군대간 남친..",https://www.youtube.com/watch?v=vfYXWkwNX3Q,31488,2023-06-12,0:13:22,
28,"여름철얼태기극복 ! 미모상승🔥뷰티꿀템 8가지추천✍🏻피지영양제/샤워시트/탈모,털관리템/정착클렌징,기초 *독자이벤트*",https://www.youtube.com/watch?v=nWyG1pRs7Tc,24763,2023-06-11,0:18:19,
29,"화장 이렇게 하는사람..? 한끗차이로 예뻐지는 화잘알 꿀팁,꿀템 대공개 🔥베이스치트키/이목구비잡기/색조꿀팁",https://www.youtube.com/watch?v=TZmKOzZ8OUc,327643,2023-06-04,0:16:30,
30,"난 진짜 좋은것만써🤌🏻뻔하지않은 💚올영세일💚찐구매 13가지 추천템 (강력진정스팟,레티놀,베이스,색조,클렌징,핸드크림,붓기관리,영양제,니플패치,워시오프팩)",https://www.youtube.com/watch?v=jcaI1s6XpJM,76767,2023-06-02,0:21:15,
31,투명💦 광짝광짝 체리에이드 메이크업 🍒+ 롬앤 멜팅밤 이벤트 !,https://www.youtube.com/watch?v=3mLF1XNB_hU,35056,2023-06-01,0:10:53,
