,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,올리브영세일 SALE 올영세일 추천 찐템 올영에서 꼭 써봐야할 제품 미쟝센 퍼펙트세럼 토코보 비타 글레이즈드 립마스크 디어 클레어스 앰플 이즈앤트리 어니언겔크림,https://www.youtube.com/watch?v=6NSCGonniPA,513,2023-09-01,0:09:26,
1,흔하지 않고 센스있고 실용적인 카카오톡 선물하기 추천템 : [ 슬밋 핸드크림 /토코보 선크림 /엘지프라엘 워시멜로 /VT 리들샷100 /리즈랩 바이알 이뮨 /디올 립글로우 ],https://www.youtube.com/watch?v=Eh2ck_j1o_k,1303,2023-05-09,0:08:45,
2,겨드랑이 미백관리 LED 뷰티 디바이스 큐리케어 미라클 화이트닝 세트 사용법 리뷰,https://www.youtube.com/watch?v=Qngr5VXzHFQ,1388,2023-03-04,0:03:45,
3,"올﻿리브영 세일 추천 템 : 올영세일 이건 사야 돼 덴티스테 치약 , 에센허브 티트리오일, BRTC 선크림 , 리쥬란 안티에이징 앰플 , 토니모리 겟잇버터틴트, 롱테이크 트리트먼트",https://www.youtube.com/watch?v=9Bza_9nJ5EM,2297,2023-03-01,0:07:03,
4,"12월 세일 옷 쇼핑 하울  : 속옷부터 블라우스 티셔츠 1+1 까지  [ 빅사이즈 브라 추천 에이세 ,  W컨셉 로시로우 시엘 리본 블라우스 ]",https://www.youtube.com/watch?v=8M2GjJ8z5w0,6317,2022-12-20,0:08:02,
5,"가려움완화에 도움을 주는 프랑스 이브 인증 비건샴푸,  닥터모두 좋은 프로페셔널 비건 스칼프 샴푸 & 트리트먼트 지성두피 모발에 추천해요!",https://www.youtube.com/watch?v=VRMUl-_8uK4,2962,2022-12-08,0:02:53,
6,바디원 입는 다이어트 레깅스 바디원 레깅스 9부 2달 후기,https://www.youtube.com/watch?v=IPPTxB2EYZY,1876,2022-11-14,0:02:45,
7,생리주간 VLOG 브이로그 : 얼루어 11월 헤어 바디 추천템 으로 자기관리하기,https://www.youtube.com/watch?v=yvHkXt4ZbaI,1928,2022-11-13,0:06:35,
8,CHANTECAILLE 샹테카이 빅캣컬렉션 블랙 재규어 & 쿠커 아이콰르텟 립시크 발색 2022 FALL 가을 메이크업 섀도우팔레트 비건 뷰티 브랜드 아이섀도우 립스틱추천,https://www.youtube.com/watch?v=pMCp3pWquTs,1042,2022-09-13,0:01:18,
9,3CE NEWTAKE 아이섀도우 팔레트 블러셔 Take#1.개성 #2 소재 #3 시간/과정 섀도우 팔레트 가을 신상 팔레트 가을 눈화장 아이메이크업 튜토리얼,https://www.youtube.com/watch?v=VUpjyr3T140,10204,2022-09-04,0:01:43,
10,"투쿨포스쿨 컬러디렉터 1호 코랄룸 2호 로지로그 웜톤 메이크업 쿨톤 메이크업  끌레어틴트 6호 포그선셋 8호 문더스트 , 바이로댕 쉐딩 피부톤에 맞는 섀도우팔레트 메이크업 추천",https://www.youtube.com/watch?v=upuylMv6e-E,1628,2022-09-01,0:03:58,
11,CHANEL 샤넬 리미티드 아이컬렉션 레 꺄트르 옹브르 트위드 01 뀌브르 02 뿌르푸르 03 포브 04 브룬 에로즈 리뷰 발색 트위드 샤넬 아이섀도우,https://www.youtube.com/watch?v=_VbIhnkAbH0,7027,2022-08-29,0:01:12,
12,"피부가 예민해지기 쉬운 여름 피부회복 나이트 루틴 추천 ,  풀파티 & 호캉스 스킨케어 추천 : 얼루어 8월 피부회복 특집 기사 여름 수분토너 , 안티에이징화장품, 두피트리트먼트",https://www.youtube.com/watch?v=qNjQuGhHnRw,3397,2022-08-15,0:01:47,
13,"올리브영 추천 클렌징종착역 바이오더마 센시비오 H2O 립앤아이리무버 & 클렌징워터 순하고 촉촉하게 메이크업 지워요! [ 클렌징워터추천, 립앤아이리무버추천]",https://www.youtube.com/watch?v=nzwQbkqkPog,2541,2022-06-16,0:03:07,
14,"와디즈 선케어 1위, 선크림 추천 백탁현상 없이 에센스처럼 사용하세요, 3초 흡수 비건 워터 VELLA 벨라 선에센스 사용법 리얼후기 [ 촉촉하고 순한 썬크림 ]",https://www.youtube.com/watch?v=iIz-q7Lj5e8,3056,2022-06-09,0:04:00,
15,"VLOG | 요즘 일상 브이로그 , 요즘 사용하는 여름 스킨케어 루틴 + 유니클로 X 마르니 행사 & 강남PT 트라이핏 운동 [ 라타플랑 미나리 진정세럼 ] UNIQLO MARNI",https://www.youtube.com/watch?v=Jj4wiM8zB74,3224,2022-05-20,0:05:43,
