,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,요즘 딱 입기 좋은 남자 바람막이 코디 & 추천!!,https://www.youtube.com/watch?v=OMjv7rq8r_w,772,2023-09-12,0:05:05,
1,감각적인 여름 '최애의 아이'템 남자 반팔 니트 & 반팔 가디건 입어봤습니다!! feat.여름 옷 추천 리뷰,https://www.youtube.com/watch?v=OtQHC-I9HP4,574,2023-07-14,0:04:52,
2,평생 신는 남친룩 코디 신발 2가지 알려드림 l 남자 스니커즈 운동화 & 블로퍼 클로그 뮬 추천!!,https://www.youtube.com/watch?v=e2PrDnYvcsY,659,2023-06-25,0:05:22,
3,남자 여름 코디는 다 똑같다?! 하지만 진짜 이쁜 반팔과 여름 바지로 즐겨보시죠! 브랜드 추천!!,https://www.youtube.com/watch?v=ILEvGEQBPy4,898,2023-06-20,0:06:53,
4,"예쁜게 너무 많다.. 2023 남자 반팔 브랜드 추천 & 여름 코디까지!! [아미,메종키츠네,타미힐피거,라코스테,무지 반팔티]",https://www.youtube.com/watch?v=t8IG9eG4zbc,27169,2023-05-17,0:08:47,
5,모든 단점을 커버하는 역대급 핏과 퀄리티가 미친 저의 ✨인생 아이템✨ 남자 와이드 슬랙스 추천드립니다!!,https://www.youtube.com/watch?v=lf67qk_l0q0,2280,2023-04-26,0:07:28,
6,역대급 패션 트렌드의 컴백!! 남자 데님 셋업 코디 & 추천 브랜드[노이어],https://www.youtube.com/watch?v=JwjxvkhWeOg,2797,2023-04-08,0:05:03,
7,이번 시즌도 역시나 만족스럽다..!! 지금 꼭 필요한 남친룩 기본 아이템 5가지 추천&코디!!,https://www.youtube.com/watch?v=Dl_t8pLy1mQ,1121,2023-04-04,0:06:17,
8,평생 입는 유행 안타는 남자 봄 아우터 4가지 추천과 쉬운 코디 방법까지!! (feat.데님자켓 항공점퍼 바람막이 스웨이드),https://www.youtube.com/watch?v=7Vmh7lo4594,1313,2023-03-21,0:05:17,
9,"남자 봄 코디 고민이시면 이렇게 입어보세요! 정말 쉬운데 여자들이 좋아하는 남친룩일꺼에요! I 지플리시,블레이저,레더자켓",https://www.youtube.com/watch?v=geFq9YRemfk,1892,2023-02-17,0:05:05,
10,340억 매출의..무신사 1위 드로우핏 코트 리뷰와 남자 봄 코트 코디까지!!,https://www.youtube.com/watch?v=EcnYfviC1Bk,7933,2023-02-08,0:05:30,
11,와..60만 후기의 브랜드.. 2023 역대급 남자 레더 가죽 자켓들로 컴백 ! [남자 가죽자켓 코디&추천] +구독자이벤트까지!,https://www.youtube.com/watch?v=GX9F-M9CpqQ,6797,2023-02-06,0:08:31,
12,"2023 남자 봄 코디에 필요한 기본 아이템들 추천&리뷰 옥스포드셔츠,데님셔츠,니트조끼,티셔츠까지!",https://www.youtube.com/watch?v=VM-s5zrXVq8,2079,2023-01-31,0:08:20,
13,아미 니트 솔직한 구매 후기! 깔끔한 사이즈 팁 & 만족도,https://www.youtube.com/watch?v=pdfSMKUXfXE,3192,2023-01-28,0:04:56,
14,코트랑 패딩이 질릴때 입기 좋은 남자 겨울 아우터 모아봤어요! 무스탕 I 울자켓 I 항공패딩점퍼 I 플리스자켓,https://www.youtube.com/watch?v=jJ23IG03X50,1009,2022-12-21,0:03:49,
15,겨울 남친룩의 완성 남자 발마칸 코트 코디 추천,https://www.youtube.com/watch?v=YDT7L1BI-cs,1633,2022-12-14,0:05:30,
16,퀄리티와 가성비까지 완벽한 [남자 니트] 그냥 이거 사세요!!,https://www.youtube.com/watch?v=iz5gRo8hS0s,2892,2022-12-12,0:07:32,
