,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,"2023 레티놀 1위는?🥇비타민A 성분 함량별 비교 분석, 모공, 주름, 여드름 피부 좋아지려면 이걸 보세요! Best Vitamin A Serums by Directorpi",https://www.youtube.com/watch?v=ReX_p1y0ybo,59946,2023-09-27,0:25:01,
1,"(*Eng) 2023 컨실러 1위는?🥇성분 좋고 여드름, 다크서클, 잡티 커버력 좋은 TOP을 찾아라! by Directorpi",https://www.youtube.com/watch?v=m0-GngKKwko,67047,2023-09-18,0:21:49,
2,(*Eng) 수부지 피부를 위한 성분과 스킨케어는 따로 있다?! 클렌징부터 베이스까지 by. 디렉터파이,https://www.youtube.com/watch?v=GH1cV94pveQ,58187,2023-09-15,0:18:04,
3,"(*Eng) 요즘 쿠션 사봤어요! 성분, 사용감 좋고 사계절 잘 사용할 수 있는 디파픽 쿠션은? Cushion Foundations by Directorpi",https://www.youtube.com/watch?v=aSQ29NdV88E,66808,2023-08-30,0:12:03,
4,"(*Eng) 2023 토너패드 1위는?🥇 1년 간 사용해본 올영 추천템?! 수분 진정, 모공, 여드름, 잡티 개선 TOP을 찾아라! by Directorpi",https://www.youtube.com/watch?v=i_o1ASwybQ8,228596,2023-08-18,0:26:23,
5,"(*Eng) 요즘 파운데이션, 다르긴 다르네..!! ✨️ 올리브영 상위 랭킹템 과 TOP제품들 비교해 봤습니다.  by 디렉터파이",https://www.youtube.com/watch?v=fOKVTN6_e38,168746,2023-08-05,0:17:42,
6,"(*Eng) 이렇게 하면 효과 2배?! 트러블, 피지 조절, 속눈썹 관리, 수정 화장 등 여름 필수템 잘 사용하는 법 I Summer Beauty Tips",https://www.youtube.com/watch?v=O2e4hu9t8lQ,65351,2023-08-04,0:16:37,
7,"난 뭐 쓰지? 마스크팩, 워시오프팩, 스킨팩 간단 비교 ✅️ 팩 효과 끌어 올리는 법 By 디렉터파이",https://www.youtube.com/watch?v=2DGurk1NcGo,31736,2023-07-27,0:06:56,
8,"(*Eng) 2023 마스크팩 1위는?🥇 20여 종 구매, 수분 진정, 여드름, 톤 개선, 영양 추천템을 찾아라! (+시트 소재 체크 완료) by 디렉터파이",https://www.youtube.com/watch?v=u0qY5D1AUok,156594,2023-07-17,0:22:06,
9,"(*Eng) 2023 손발톱 영양제, 강화제 추천?!🏆 잘 깨지는 손톱, 손상된 손발톱 1위는? by 디렉터파이",https://www.youtube.com/watch?v=P3pIfbr0rjo,34966,2023-07-13,0:18:03,
10,(*Eng)비레디X디렉터파이 톤 로션 론칭했습니다 + 수부지 티벳동생님 여드름 관리 꿀템 공개,https://www.youtube.com/watch?v=Fmpp75jdIYI,75804,2023-07-01,0:15:59,
11,"(*Eng)2023 앰플 1위는?🥇 37종 구매 추천! 모공, 진정, 피부 톤 개선, 안티에이징 세럼 TOP을 찾아라! Best Serums by Directorpi",https://www.youtube.com/watch?v=T0OXZBdgr9I,357124,2023-06-29,0:24:45,
12,(*Eng) 이름이 같다고 다 같은 샴푸는 아니다?! 새치 샴푸 비교 리뷰(+사용 금지 성분 총정리),https://www.youtube.com/watch?v=whzeNafw8F4,22188,2023-06-23,0:14:02,
13,"냉장고를 털어라! 디렉터파이가 효과 본 잡티, 모공 관리에 좋은 천연팩 & 주스 공개",https://www.youtube.com/watch?v=8ovp6SiLa-E,34227,2023-06-14,0:09:20,
14,(*Eng) 모공 안 늘어지게 블랙헤드 줄이는 방법과 스킨케어 루틴 by 디렉터파이,https://www.youtube.com/watch?v=Z75XFOE5ZVQ,119978,2023-06-12,0:15:54,
15,"(*Eng) 2023 선스틱 선쿠션 1위는?🥇바디용, 아이용, 쿨링, 워터프루프, 클렌징 잘되는 템 추천 l Best Sunscreens by Directorpi",https://www.youtube.com/watch?v=Mc8XWo5IKfc,232148,2023-06-02,0:19:20,
16,"트러블 안 나는 세안법 , 7가지만 기억하세요 by 디렉터파이",https://www.youtube.com/watch?v=Foh1nH62X-k,81616,2023-05-27,0:04:33,
17,"(*Eng) 2023 선크림 1위는?🥇성분, 기능, 지속력, 화잘먹 선블록 추천 l Best Sunscreens by Directorpi",https://www.youtube.com/watch?v=NFsF8oCzO8Y,560968,2023-05-13,0:22:09,
18,"(*Eng)선크림 제대로 바르려면 이렇게 해보세요! 파운데이션으로 매끈 커버, 여름철 모닝& 나이트 스킨케어 루틴 by 디렉터파이",https://www.youtube.com/watch?v=JGKnaRTkze0,116323,2023-04-30,0:16:25,
19,"(*Eng) 2023 클렌징 폼 1위는?🥇 30여 종 비교 분석, 저자극, 유수분 조절, 여드름 피부 추천 TOP을 찾아라! Best Cleansers by Directorpi",https://www.youtube.com/watch?v=CkCl9pHwdro,397078,2023-04-21,0:21:01,
20,"(*Eng) 선크림, 수분크림, 클렌징 폼 효과 끌어 올리는 사용법은?!  사용해 보고 좋았던 추천템까지 by Directorpi",https://www.youtube.com/watch?v=T9T9K3ROnJU,141442,2023-04-17,0:17:03,
21,(*Eng) 요즘 쿠션 11종 비교?! 신상과 TOP제품들 비교해 봤습니다. 올리브영 추천템 by 디렉터파이,https://www.youtube.com/watch?v=I8INjMVY5ww,321813,2023-04-11,0:16:02,
22,"(*Eng) 수분, 진정, 좁쌀 여드름, 영양 공급🥇단 1개의 토너를 찾아라! Best Toners by  Directorpi",https://www.youtube.com/watch?v=JZ54g8KCHQ4,397460,2023-03-30,0:22:50,
23,"(*Eng) 2023 샴푸 1위는?🥇40여 종 비교, 두피 염증, 비듬, 가려움증, 탈모, 가성비 TOP을 찾아라! Best Shampoos",https://www.youtube.com/watch?v=g0VVQg6dUqU,491672,2023-03-20,0:26:33,
24,"(*Eng) 미샤X디렉터파이 쿠션 론칭했습니다. + 탱글하게, 뜨지 않게 잘 바르는 방법과 스킨케어 루틴",https://www.youtube.com/watch?v=wSc59VwqSLA,143095,2023-03-15,0:16:54,
25,"(*Eng) 2023 바디로션 1위는? 🏆보습, 장벽, 트고 가려움 고민, 가성비갑 TOP을 찾아라! Best Body Moisturizers",https://www.youtube.com/watch?v=lrD0BruTCU4,242827,2023-02-28,0:18:49,
26,"(*Eng) 올리브영 세일, 추천템만 모아 봤어요! 민감성, 수부지 피부 탈출하는 법",https://www.youtube.com/watch?v=gDMHE2ordsM,198164,2023-02-23,0:17:44,
27,"(*Eng) 2023 바디워시 1위는? 🥇건조, 가려움, 등드름 고민러들 모여라!! 20여 종 리뷰 추천",https://www.youtube.com/watch?v=7J8yY_Uobmc,259059,2023-02-17,0:19:27,
28,(*Eng) 1년 간 21종 사서 발라 봤어요! 백화점 추천 BEST ITEMS by 디렉터파이,https://www.youtube.com/watch?v=mhZlphnVxDI,65823,2023-02-13,0:21:18,
29,(*Eng)메이크업 아티스트가 바닥까지 긁어 쓴 찐템 21종은? ✨️ #데일리 색조템 #화잘먹 베이스 by 디렉터파이,https://www.youtube.com/watch?v=1kZRISi1EtM,164731,2023-02-07,0:18:28,
30,(*Eng) 모공 효과적으로 줄이려면 이걸 보세요! (feat.디렉터파이X브링그린 모공팩),https://www.youtube.com/watch?v=YfAvHLhpxnQ,165385,2023-01-30,0:11:34,
31,(*Eng) 나이 들어도 피부결 상하지 않는 방법? 다이아몬드 모양 피부결 유지하는 법 + 스킨케어 루틴,https://www.youtube.com/watch?v=q6fOuAKQHAc,140970,2023-01-25,0:16:04,
32,"난 뭘 쓰지? 로션, 수분크림 제형 간단 비교, 보습제 선택법 ✅ 기초 바르는 순서 by 디렉터파이",https://www.youtube.com/watch?v=MPCd4Z7ayy8,147235,2023-01-20,0:02:51,
