,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
0,아르마니 블러셔 쫀예! 맑핑 메이크업 | 출근룩 추천 | 붙임머리 꿀팁,https://www.youtube.com/watch?v=xjba4i9PA6Q,865,2023-09-20,0:14:56,
1,블랙허니 메이크업 |  고급스러운st | 가을 메이크업st | 크리니크 올모스트 립스틱,https://www.youtube.com/watch?v=KKIT9rzqitM,1393,2023-09-12,0:12:11,
2,피부 완전 깨끗해지는 홈케어 이렇게 했어요. 수다영상,https://www.youtube.com/watch?v=7VDfMY-vppY,677,2023-09-11,0:10:00,
3,노래방43점 찍고 현타옴 연습실VLOG | 보컬레슨 | Z플립5 언박싱 |일상로그 YONZO #마그랩,https://www.youtube.com/watch?v=xBdLHMLdwt0,860,2023-09-07,0:17:51,
4,광고❌️ 힌스 세컨 스킨 매트 쿠션 살말? 지속력 와르르멘션 모공끼임 뭉침 왜이래!,https://www.youtube.com/watch?v=5nc6ycwebqw,784,2023-09-05,0:03:18,
5,9월 올영세일 2탄 | 올리브영 파격세일 추천템 #올리브영SALE #올영세일 #올리브영세일 #올리브영세일추천템,https://www.youtube.com/watch?v=AZp8MDT_5ZU,1318,2023-08-31,0:08:39,
6,9월 올영세일 1탄 | 올리브영 파격세일 추천템 #올리브영SALE #올영세일 #올리브영세일 #올리브영세일추천템,https://www.youtube.com/watch?v=tGpphABDPpI,758,2023-08-31,0:07:58,
7,3CE 헤이지 립 클레이 전색상 발색✔️클리오 킬 커버 하이글로우 쿠션 리뷰❤️,https://www.youtube.com/watch?v=g_TxOiY6j4s,1981,2023-08-28,0:06:04,
8,고양이과 욘조의 하루 | 남친 메이크업 | 천원샵 놀이 VLOG,https://www.youtube.com/watch?v=5fGkAGVVOyQ,1722,2023-08-25,0:21:45,
9,사실은 숏컷 메이크업 | 데이지크18구 살만한가? | 내돈내산,https://www.youtube.com/watch?v=_qJPGf1lKFA,1793,2023-08-24,0:15:27,
10,"쌍수 후 첫 메이크업 어떻게 해요? 멍, 붓기 커버 방법 (나는 2주차)",https://www.youtube.com/watch?v=kcgC41we2Xg,3884,2023-08-18,0:08:25,
11,절대 안지워지는 촉촉립?!입술필러가 필요없는 슈퍼스테이 바이닐 잉크 |청순립 | 최강지속력 |욘조,https://www.youtube.com/watch?v=9yvKA_VyHJU,2368,2023-08-08,0:04:58,
12,재) 8월의 아이템 모음zip | 크록스 하이힐? | 만능 마사지기 | 머리지킴이|욘조,https://www.youtube.com/watch?v=-Q5BHtx7JM8,890,2023-08-03,0:10:23,
13,나랑 xxxx 함께해준 첫 남자친구,https://www.youtube.com/watch?v=5qWKNCCXk1Q,3290,2023-07-27,0:06:47,
14,워터파크 메이크업 | 파데X |  포인트 메이크업 |지속력 좋은 틴트 추천,https://www.youtube.com/watch?v=N_oPWBCiUvA,2765,2023-07-24,0:10:46,
15,세레나데 재출시! 세상에서 제일 잘 어울리는 청순핑크 틴트,https://www.youtube.com/watch?v=OuI6THSPKMw,2390,2023-07-18,0:04:53,
16,열이 39도인데 공부하고 비염수술 받기 VLOG,https://www.youtube.com/watch?v=yKkIyC6ECV8,2264,2023-07-11,0:19:53,
17,여름엔 냉방병 조심하세요 | 여름철 필수템 모음,https://www.youtube.com/watch?v=th6HRaHppuQ,1375,2023-07-09,0:08:55,
18,요즘 세미스모키 도전! 올영 스파출라 처음 써보기 | 시세이도,https://www.youtube.com/watch?v=KgPTucc-GPU,1369,2023-07-05,0:07:04,
19,존맛탱 페리페라 워터베어틴트 6컬러 | 제 데일리 립은 이것입니다. 내돈내산,https://www.youtube.com/watch?v=RHmMJ1YlG4k,1603,2023-07-03,0:02:54,
20,3년동안 생리 안하고 +3년 또 안하기 (부작용 많음 주의),https://www.youtube.com/watch?v=5Cx8MesP978,5833,2023-06-29,0:10:32,
21,데일리 윤곽케어 이걸로 끝장내자! | 메디필,https://www.youtube.com/watch?v=6RBVCC7Q-6o,1345,2023-06-24,0:03:10,
22,6월 욘조템 모음.zip  셀프생일선물 신상렌즈 꿀잠세트,https://www.youtube.com/watch?v=hNbV3AABkkE,1771,2023-06-21,0:08:01,
23,무광甲무지개맨션 오브제 워터 전색상 발색리뷰,https://www.youtube.com/watch?v=4clqsbTFSzU,2905,2023-06-17,0:01:22,
24,제 코가 녹았다구요? 구축코 재수술 자가늑연골 사용 QnA VLOG / 가짜가짜가짜가짜코 | 마지막에 마지막 수술,https://www.youtube.com/watch?v=uxRQH7Iw83I,15372,2023-06-13,0:10:01,
25,여름 폼 미쳤다. 물놀이 가고싶다'; 여름이니까 뜨거운 수영복 메이크업 | 캐베가고싶다 | 허블룸,https://www.youtube.com/watch?v=elKt3lFwqYw,2544,2023-06-11,0:01:58,
26,내가 너의 언니가 될게! 맑고 깨끗한 여름 모공없는 메이크업,https://www.youtube.com/watch?v=0yH_bDPqqAw,1618,2023-06-09,0:06:11,
27,'가짜코'지만 남친이 좋아하는 메이크업 | 깔끔한 메이크업,https://www.youtube.com/watch?v=CgRFjDDdVms,4023,2023-06-04,0:02:52,
28,올영세일 6월1일~6월7일 세일 추천템 이건 꼭 사야돼@ #올리브영세일,https://www.youtube.com/watch?v=m2Xu4iOunHQ,2377,2023-05-31,0:08:44,
29,뉴진스 해린 메이크업 | 아기 고양이상 | 쌍테 메이크업 | 오렌즈 닐스 원데이 리뷰 | 수분크림 추천,https://www.youtube.com/watch?v=UTpqr8kAblA,6878,2023-05-20,0:08:09,
30,커플여행 VLOG 동해바다 뷰 지린다 | 커플브이로그 | 뜽이가족뵙기,https://www.youtube.com/watch?v=pXqkDv9W1as,1452,2023-05-18,0:09:28,
31,한강 치킨도둑 목격  | 더 현대 쇼핑데이트 | 송강 닮은 사람 봄 | 어뮤즈 팝업BOKSOONGA PLANET : AMUSE POP-UP,https://www.youtube.com/watch?v=ePztS_kHf6k,1991,2023-05-16,0:10:53,
32,인스타감성 커플여행 #아그로랜드 #아미미술관 #면천창고 #삽교천 #로드1950 커플 여행코스추천,https://www.youtube.com/watch?v=uABKiYTOGlg,1323,2023-05-06,0:14:25,
33,카톡선물 고민 될 땐? 이것만 있으면 OK  #카카오톡선물하기 #찐템 향기나는 샤워기 쩌는 선크림 필승선물템,https://www.youtube.com/watch?v=pgoWpUZjYuQ,1837,2023-05-04,0:11:29,
34,덕지덕지 겹겹 메이크업 녹여버리기 #강력프루프메이크업 #클렌징밤 #선크림추천,https://www.youtube.com/watch?v=j2PcD3nDbFw,1956,2023-04-26,0:16:36,
35,바캉스 메이크업 #봄메이크업 인데 ... #침샘보톡스 #올영부각 #모찌토너,https://www.youtube.com/watch?v=3D-pzXuGv68,1677,2023-04-19,0:14:02,
36,MAC LOCKED KISS INK 💋 내돈내산 20만원을 태워 6색상 발색비교 //멀잇오버앤오버  루비트루 메티큘러스 가십 모스트큐리어스 미스치프 //그라데이션+풀발색,https://www.youtube.com/watch?v=yulRO-ZuNvM,4949,2023-04-04,0:11:54,
37,인사동VLOG #서울데이트 #커플브이로그 ❤️,https://www.youtube.com/watch?v=fM543rghVq0,2650,2023-03-25,0:08:09,
38,커플유튜버 커플룩 하울 #커플잠옷 #봄옷 #젝시믹스  헤지스 아이코닉,https://www.youtube.com/watch?v=2G-sKNYbhD0,7291,2023-03-17,0:15:02,
39,뜽이로그2탄 #봄소풍 다녀왔어요 #인천대공원 | 피부관리샵 놀이 #피부진정,https://www.youtube.com/watch?v=s4Upn0UBDNU,1311,2023-03-12,0:21:01,
40,투쿨포스쿨🏫최고의 틴트상 드립니다. ♡플뢰르 틴트 전색상 리뷰 #워터 틴트,https://www.youtube.com/watch?v=Isjwjocl-eI,1889,2023-03-10,0:03:58,
41,👄키스미 아이 퍼스트 매트 립스틱 전색상 발색 👄#올영세일,https://www.youtube.com/watch?v=-i8xQyQrb2E,2818,2023-03-02,0:05:55,
42,출근메이크업 #출근템 #5분단축,https://www.youtube.com/watch?v=FlStR3cq-CY,2237,2023-02-26,0:11:16,
43,가장 쉽게 오버립하는 방법 LIP U 썬더볼 오버 블러 틴트 전색상 리뷰 #오버립,https://www.youtube.com/watch?v=NWlSQh_BnAg,1492,2023-02-24,0:08:10,
44,잘생긴 남자가 고백해버려서 받아줬다.,https://www.youtube.com/watch?v=pHm57geNe_M,6366,2023-02-21,0:12:25,
45,열애중 ❤️💕일상vlog 수다 #고양이,https://www.youtube.com/watch?v=xjFXmb3s6jA,3383,2023-02-11,0:21:27,
46,어뮤즈 젤핏 틴트 립유! 올리브영에서 발색 훔쳐옴,https://www.youtube.com/watch?v=Z59GBAejYdw,2685,2023-02-08,0:10:06,
47,요즘일상모음집 주7일 탈출 | 행거만들기 | 보일러고장 | 고양이 | 화장품알바 인수인계..,https://www.youtube.com/watch?v=C_FxAF2FRVM,3699,2023-01-26,0:25:27,
48,겨울 보습은 이 크림으로! 피부장벽은 내가 지켜 #가려움 #건조함 #애기피부,https://www.youtube.com/watch?v=Vd9bRLlRE_Y,3193,2023-01-10,0:09:11,
49,vlog 황금사과 먹어봄 2022-2023 #집순이-#밖순이 아바타2,https://www.youtube.com/watch?v=IPlcSVUXemc,1435,2023-01-06,0:19:13,
50,이거 어때? 크리스마스 나에게 주는 선물 | 마시는 콜라겐 | 글루타치온 | 생일선물,https://www.youtube.com/watch?v=GPaGa6KWjPE,2345,2022-12-21,0:11:55,
51,롯데월드 VLOG 교복입고 동생이랑 놀기 //실패!  #설윤마스크,https://www.youtube.com/watch?v=e1TvWU9ePU0,3244,2022-12-16,0:11:30,
52,홀리데이 수다 조금 떨어보아요 //메이크업 // 22년이 끝나간다니 ㅠㅠ,https://www.youtube.com/watch?v=xjHGHkuSk9U,3202,2022-12-12,0:18:30,
53,유잌한 촉촉파우더 수정화장템! 내돈내산,https://www.youtube.com/watch?v=KF252w5ZtoI,1331,2022-12-08,0:05:50,
54,연말세일템💰연말선물🎁 추천!! 꿀피부만들기 #개이득 #세일  #할인  #갓성비템,https://www.youtube.com/watch?v=9rmPTUqRMxM,2434,2022-12-02,0:09:29,
