,제목,URL,조회수,업데이트 날짜,영상 길이,영상 좋아요 수
3,“향수는 무조건 섹시해야지” 니치향수추천 11가지🖤[친구 향수추천ep.2] 가을 겨울에 뿌리기 좋은 향수,https://www.youtube.com/watch?v=wdEHV6iVqjQ,13896,2023-08-31,0:13:04,266
4,무용과 일상 | 험난한 공연인생과 고된 무용쌤의 길 [❶곱슬머리 머릿결관리+똥손 웨이브하는 법 ❷유닉스 에어샷 듀얼모션 ❸샤넬네일 ❹이케아하울]💃🏻 /춤추는선진이,https://www.youtube.com/watch?v=LgaVRguNEGg,2467,2023-07-31,0:15:21,53
5,"인생 여름 니치향수 7가지 | 평생 나만 알고 싶은 비누향 🫧 [은은한 살냄새, 뻔하지 않은 시트러스향] 춤추는선진이",https://www.youtube.com/watch?v=9lrvN_vXHe8,17917,2023-07-22,0:16:53,559
6,🇱🇺GRWM 역대급 박수 터진 룩셈부르크 무용공연+vlog [근황토크: 죽기 직전까지 춤추는 요즘..나는 프로다..이겨내🔥 히피펌?],https://www.youtube.com/watch?v=mLKQ6DFIJ6o,2267,2023-07-11,0:17:13,62
7,핫한! 신상템으로 해 본 발레미 낭낭 핑크빔 메이크업 💖 건성을 위한 무.조.건 촉촉해지는 스킨케어템 추천 🫧,https://www.youtube.com/watch?v=LFRJXPC4TMA,1303,2023-06-13,0:05:42,34
8,무용과 일상 | 이러다 죽는 건가..? 싶었던 역대급 공연 [복근의 비결 알려드립니다..🔥] +생일파티🎂 메모파리 신상향수✨ /춤추는선진이,https://www.youtube.com/watch?v=qGFPH3rutPQ,3295,2023-06-11,0:14:35,65
9,"올영세일! 올리브영에서 이 건 꼭 사세요💚10병 넘게 쓴 광채 집착녀의 꿀광템! [블랙쿠션 저렴이?,딥티크 존똑 샴푸,무용과 마사지템 등] NO광고 /춤추는선진이",https://www.youtube.com/watch?v=zMKFC47EWMI,6295,2023-06-05,0:19:16,142
10,"""무조건 따라 사는 향수야"" 향덕 친구의 인생 니치향수 9가지☀️ [친구 향수소개 ep.1] 남녀 모두 쓰기 좋은 향수,뻔하지 않은 여름향수,남심저격 향수/춤추는선진이",https://www.youtube.com/watch?v=3DZC_txiyOE,150707,2023-05-28,0:12:58,3042
11,"무용과 일상 | 하루종일 춤만 추는 요즘 브이로그 [모닝 발레🩰 목에서 피맛 나는 혹독한 공연연습 🤯 공연 포스터 촬영,그랑핸드 하울] /춤추는선진이",https://www.youtube.com/watch?v=MOiNTO0jIL8,13607,2023-04-30,0:10:55,188
12,[한예종 무용과 vlog] 생애 첫 솔로공연!💃🏻| 후배들 잡는 선배..😱 무용과가 대기실에서 노는 법 | 화목한 창작과/춤추는선진이,https://www.youtube.com/watch?v=0AwVfzg4Ak0,5132,2023-04-25,0:11:27,104
13,"""이 향수 뭐예요?"" 나만 알고 싶은 고오급 인생향수 [봄 향수 추천 7가지🌷]  남심저격 호드백 머신 향수, 니치향수,비누향,흔한 향은 싫다..🌟/춤추는선진이",https://www.youtube.com/watch?v=yqJKLnRGrvg,125134,2023-04-20,0:14:49,2645
14,"꽃미남 MZ 경희대 무용과 발레리노 가방털기!🎒💚  [발레리노는 연습할 때 뭐 입어? 스타킹은..? 향수추천, 스트레칭 꿀템! etc]",https://www.youtube.com/watch?v=ng1WLviGzqM,4864,2023-04-15,0:13:47,108
15,"🩰 무용과의 리얼한 왓츠인마이백 🎒[구멍 난 양말 깁어서 신어요..10년째 신는 발레슈즈,최애 조거팬츠, 처음 본 사람이 물어본 향수🌼]",https://www.youtube.com/watch?v=Db0UqwM5eNM,5731,2023-02-07,0:16:51,134
16,"무용과 전공별 콩쿨작품 특징 파헤치기!💃🏻  [feat.발레,현대무용,한국무용 비교분석💡] 콩쿨때 무슨 춤 춰? 뭐 입어?",https://www.youtube.com/watch?v=BU9FSu8IUWk,22526,2023-01-22,0:06:03,457
17,무.조.건 살빠지는 지방 태우기 유산소 다이어트 댄스! 🔥 NewJeans - Ditto [몸치 친오빠와 함께] 뚝딱거림 주의ㅋㅋ💃🏻/춤추는선진이,https://www.youtube.com/watch?v=POPtmtfH1RE,4402,2023-01-14,0:04:38,107
18,"🔥스파르타 무용쌤의 하루 [예고 특강 다녀왔어요!] /열정으로 혼내주것숴..☠️💃🏻 +청담 새벽집, 연말 가족모임 /춤추는선진이",https://www.youtube.com/watch?v=_QoiKb7bEvI,4146,2022-12-24,0:08:17,89
19,👭 짱친 엔티제와 잉뿌피의 케미 좔좔 메이크업 ㅋㅋ 병맛주의 🔥 [feat.시조새 게스트 화장품 무관심녀]/get ready with us /춤추는선진이,https://www.youtube.com/watch?v=p0DszWOA8zg,2165,2022-12-15,0:13:03,63
20,💃🏻 한예종 무용과 시조새 종강 브이로그 | ❶솔로공연 ❷기말고사 ❸다이슨에어랩 ❹딥디크오르페옹 ❺커정향수 ❻코인노래방 🧚🏻‍♀️ | 춤추는선진이,https://www.youtube.com/watch?v=opUK6T4VL6M,4888,2022-12-11,0:13:12,84
21,향덕후의 겨울 향수&바디제품 추천! +각질 잠재우는 촉촉 보습템까지❄️(feat.호드백 머신 니치향수🌹),https://www.youtube.com/watch?v=KU9XHQn6GUs,3066,2022-12-06,0:17:57,86
22,"너~무 이쁜 10~20만원대 가방추천! 👜 20대들을 위한 데일리백 💗 [대학생/직장인 가방, 미니백부터 백팩까지] /춤추는선진이",https://www.youtube.com/watch?v=d3ogupaoIdA,8486,2022-09-14,0:16:27,122
23,VLOG 무용인생 첫 우수연기상 받았어요!🏆 [무용수의 하루] 상은 늘 기분 좋다 💃🏻✨/춤추는선진이,https://www.youtube.com/watch?v=rBTC2KHVz-k,3806,2022-08-28,0:11:07,82
24,부산예고 무용과 특강 브이로그 💃🏻 [고3 후배들 만나고 왔습니다 열정뿜뿜🔥]/춤추는선진이,https://www.youtube.com/watch?v=eiPWLYjX-Q0,5585,2022-08-13,0:10:40,92
